movie_id,id,name
136743,225702,Darko Mitrevski
238203,233660,Hiroshi Shimizu
107413,239551,Nobuo Nakagawa
205819,1188218,Krisztina Deák
238628,1273262,Zaza Urushadze
260001,1302549,Susanna Fogel
286817,929616,Marina Rice Bader
57875,83199,Tokuzô Tanaka
256092,84981,Brian Trenchard-Smith
198225,239213,Tai Katô
248870,1238131,Amy Schatz
183108,106242,Nick Zedd
61525,122969,Edward Sedgwick
156317,4109,Michael Curtiz
145762,1123200,Santiago Álvarez
127375,1084410,Robert Child
148326,13953,Edward F. Cline
222772,89575,Marcos Carnevale
25553,6603,Jack Cardiff
107682,240150,Derek Yee Tung-Sing
180427,21305,Lloyd Bacon
209271,916958,Liza Johnson
195068,14855,Frank Borzage
52989,147001,Enzo D'Alò
33570,110922,Donald Wrye
172226,37597,Charlie Stratton
91343,12011,William Castle
40661,73962,Kristine Peterson
188066,84034,Clarence Brown
156356,143561,Sam Taylor
230743,1265909,Chelsea McMullan
85910,4964,Hal Ashby
290862,1338623,Katarina Peters
199851,935102,Marco Berger
112735,305750,Patrik-Ian Polk
96239,147540,Jade Castro
128154,1086430,Michael Mayer
180147,1167724,Gary Alazraki
227094,126768,Manuel Carballo
244801,1057496,Sophie Hyde
141152,1114256,Raúl Fuentes
25353,93592,Jérôme Deschamps
25353,151175,Pascal Hérold
25353,1051654,Macha Makeïeff
193223,1174121,Fabien Garcia
272692,124695,David Jung
79723,147531,Steffen Haars
79723,147532,Flip van der Kuil
50400,1255962,Dimitar Mitovski
258070,51073,Gustav Ucicky
258070,2895,Emil Jannings
76424,729,Lonny Price
68097,70565,Kurt Neumann
264309,84034,Clarence Brown
2516,25630,Jack Clayton
251260,33008,Menahem Golan
87799,9607,Grigori Aleksandrov
87799,1347153,Isidor Simkov
203793,80999,Fyodor Bondarchuk
226948,77362,Sheldon Wilson
249266,1211991,Joel Surnow
130813,21305,Lloyd Bacon
35632,114454,BJ Davis
44888,64114,Edward Dmytryk
11813,53657,Pasquale Festa Campanile
43453,11593,Rudolph Maté
194393,101899,Walter Grauman
99258,13953,Edward F. Cline
29032,102429,Roger Corman
280134,151399,Harvey Hart
28668,12011,William Castle
56154,82800,Norman Taurog
108852,77101,Edward Buzzell
154515,145605,Harry Beaumont
43193,69392,Charles Walters
70512,558678,Giuseppe de Liguoro
70512,1174510,Francesco Bertolini
70512,1174511,Adolfo Padovan
73103,1171142,Sean Meredith
38471,29907,Phil Karlson
73997,87670,Keith Truesdell
27105,96983,Jerry Thorpe
30302,52358,Boaz Yakin
45256,161229,Ralph Levy
57789,41406,Stuart Margolin
61233,232672,Douglas Schulze
257093,56349,Victor Salva
263915,1050751,Luis Trenker
167581,1149217,Stephan Lacant
258358,1666682,Lina Plioplyte
30855,26134,Roy Ward Baker
241842,76927,Tommy Wirkola
32182,58868,Troy Miller
109500,939452,Terry Miles
16432,938248,Adrian Rudomin
20053,85547,Mark Malone
47553,91789,Sidney Salkow
90652,938678,Muscha
28768,30956,Jesús Franco
85162,73962,Kristine Peterson
78522,1114201,Roberta Findlay
65214,544130,Jen Soska
65214,544134,Sylvia Soska
64075,100793,Reginald Le Borg
38460,82678,Harry Lachman
56929,225211,John Dunson
56929,225212,Sean Dunson
40644,80704,Shintarô Katsu
103236,610747,Prakash Mehra
85651,154631,Noel Nosseck
34623,4109,Michael Curtiz
130474,6603,Jack Cardiff
130474,8500,John Ford
37133,9607,Grigori Aleksandrov
18122,80999,Fyodor Bondarchuk
240510,207494,Arne Feldhusen
84111,1012319,Giddens Ko
82450,135604,Kathrine Windfeld
103972,1062347,Frederikke Aspöck
207263,1190073,S.J. Evans
37128,9607,Grigori Aleksandrov
15476,55637,Brian Hooks
15476,119419,Deon Taylor
69065,31439,Bryan Forbes
77067,585784,Brett Pierce
77067,585785,Drew T. Pierce
117007,117841,Kirsten Johnson
117007,1064947,Katy Chevigny
20342,17380,Jay Chou
98344,85337,Te-Sheng Wei
273922,1384678,Chris Tasara
91316,939364,Curt Hahn
34650,113507,Harold Clurman
11115,68167,Gil Cates Jr.
42734,33064,Henry Koster
62804,96403,Charles Martin
22515,82627,Roy Knyrim
209367,148571,Robert Emmett Tansey
25646,94045,Bill Corcoran
202744,14139,Anthony B. Richmond
16639,22676,Ole Bornedal
104329,1036084,Omid Nooshin
73091,24577,Lionel Chetwynd
291155,567559,Kurt Engfehr
164251,1011,Susanne Bier
88486,233343,Tonino Cervi
197489,101528,Don Sharp
59159,101528,Don Sharp
84352,101528,Don Sharp
205596,77965,Morten Tyldum
171274,4762,Paul Thomas Anderson
287495,48276,Giulio Ricciarelli
14808,77319,Jacob Cheung Chi-Leung
34182,585040,Hu Mei
262551,1186076,Philippe Lacheau
262551,1067317,Nicolas Benamou
38125,101528,Don Sharp
28778,101528,Don Sharp
30972,101528,Don Sharp
83519,101528,Don Sharp
244403,3905,William H. Macy
58760,228432,Edward McHenry
58760,228433,Rory McHenry
81347,591546,Elias Koskimies
131631,10943,Francis Lawrence
48135,101528,Don Sharp
28019,52968,Russell Mulcahy
41077,125403,Marcell Jankovics
36132,225306,Jannik Hastrup
28967,102511,Attila Dargay
270403,19942,Ronit Elkabetz
270403,51084,Shlomi Elkabetz
222649,12219,Jon Stewart
294959,109829,Nick Rosen
294959,68093,Josh Lowell
294959,68094,Peter Mortimer
273334,1236560,Michael Kirk
295315,1374315,Isaac Feder
58433,23951,Raffaele Mertes
288281,130750,Peter Askin
237791,115174,Daniel Ribeiro
140222,146413,Danny Mooney 
188538,69982,Jeff Bleckner
186161,212080,Ruben Alves
56178,236644,Augusto Genina
77412,84034,Clarence Brown
121020,81165,Archie Mayo
33001,14643,William A. Wellman
20675,32133,Charles Brabin
43075,4109,Michael Curtiz
114302,1058272,John G. Adolfi
147441,578,Ridley Scott
46217,23799,Uwe Boll
60479,23799,Uwe Boll
206563,468,Stephen Daldry
39298,17208,Danny Lerner
265195,591600,Damián Szifrón
17234,81495,Keiichi Hara
298077,80577,Tomek Baginski
157305,1138632,Timothy Reckart
212167,131564,Yasuhiro Yoshiura
250657,126137,Stephanie Soechtig
55152,82505,Gordon Hessler
58700,228278,Seong-kang Lee
78399,583901,Michel Mardore
143451,234575,Giulio Questi
183111,106242,Nick Zedd
183113,106242,Nick Zedd
183119,106242,Nick Zedd
90978,89914,Elliott Nugent
52853,117773,S. Sylvan Simon
72638,67426,William Keighley
232100,1267385,Ray William Johnson
49431,142254,Phil Victor
49431,120314,George White
9742,40905,Niki List
17009,13594,Joseph Barbera
17009,13620,William Hanna
167963,1149661,Hernán Goldfrid
57106,41040,Tony Gatlif
165477,2589,Terry George
143453,1119100,Richard Kern
143453,106242,Nick Zedd
244001,115128,Bo Burnham
244001,1057655,Christopher Storer
203179,937659,Judd Ehrlich
183127,106242,Nick Zedd
202573,1184706,Anna Odell
162406,20658,Naomi Kawase
162437,20658,Naomi Kawase
21811,85203,Damian Lee
162442,20658,Naomi Kawase
162435,20658,Naomi Kawase
86532,933308,Damian Nenow
55538,128148,Ed Hunt
22585,152315,Rich Correll
203766,126180,David Alexanian
203766,1203461,Russ Malkin
100042,7395,Bobby Farrelly
100042,7396,Peter Farrelly
233423,1276675,Nancy Florence Savard
30449,106327,Stefano Bessoni
128606,12011,William Castle
206821,1189506,Peter Glanz
55308,30129,George Waggner
289575,92561,Nick Broomfield
284246,1347527,Laura Nix
284246,1347528,The Yes Men
103528,213549,Rebecca Cammisa
79544,80261,Robin Hardy
79475,1470933,Steven Williford
258086,74661,Víctor García
184061,68682,Boris Sagal
261037,16852,Karen Leigh Hopkins
301566,1232064,Casper Kelly
38459,82678,Harry Lachman
80920,112746,Philippe Caland
256913,229568,Lisa Azuelos
14524,76965,Jon S. Baird
15741,78725,Agnès Merlet
114750,1059571,Justin Simien
13617,74724,Stian Kristiansen
17893,56470,Javier Fesser
40074,1045533,Juan López Moctezuma
17808,64901,Gordon Chan
209361,5065,David Frankel
15199,87926,Michael John Warren
14142,111414,Charles Burmeister
14539,67259,Ching Siu-Tung
214096,303064,Megan Griffiths
22609,89150,Anurag Singh
43768,28672,Kambuzia Partovi
288691,1581912,Tom Dolby
288691,213665,Tom Williams
157380,103008,Cherien Dabis
128142,94208,Vincent Bal
190870,149880,Serge Bozon
285843,108072,Ruba Nadda
211411,1195431,Maxine Trump
248211,237715,Geethu Mohandas
139930,933007,Gary King
166627,1148218,Jesse Quinones
268174,1069788,Andrew Putschoegl
157045,641437,Alex Smith
157045,1027145,Andrew J. Smith
266856,76998,James Marsh
272602,1115959,Sean Mullin
182349,85357,Christian Charles
149940,1076027,Sharon Lockhart
13646,74887,Christophe Van Rompaey
56152,37360,Henry Hathaway
66707,37360,Henry Hathaway
64928,84641,Lewis Seiler
282848,1491168,James Payne
227735,1270,Charles Martin Smith
158439,2000,Lewis Milestone
69060,974548,Juan Bustillo Oro
100416,7409,J.B. Rogers
200044,183541,Neil Jones
232679,52038,Thomas Carter
192558,88800,Mohit Suri
193726,930706,Rodney Ascher
193726,126125,Bill Plympton
193726,1041223,Erik Matti
193726,1174073,Lancelot Oduwa Imasuen
193726,995521,Kristina Buozyte
193726,1158485,Bruno Samper
193726,5877,Vincenzo Natali
193726,31268,Larry Fessenden
193726,81045,Julien Maury
193726,81044,Alexandre Bustillo
193726,84697,E.L. Katz
193726,544130,Jen Soska
193726,529185,Aharon Keshales
193726,529184,Navot Papushado
193726,63052,Julian Gilbey
193726,90206,Dennison Ramalho
193726,1024441,Jerome Sable
193726,137762,Robert Morgan
193726,544134,Sylvia Soska
193726,1024298,Chris Nash
193726,1028445,Hajime Ohata
193726,552561,Sôichi Umezawa
193726,45421,Todd Rohal
193726,98104,Julian Barratt
193726,454818,Alejandro Brugués
193726,1417220,Jim Hosking
193726,1417218,Robert Boocheck
193726,143031,Marvin Kren
193726,237583,Juan Martínez Moreno
193726,1038001,Steven Kostanski
228813,1263342,Oliver Hockenhull
228813,1263359,Mikki Willis
20789,88228,Rocco DeVilliers
17175,82169,Geoffrey Haley
40925,96948,James Bolton
7267,52169,Pieter Kuijpers
15149,89956,Rasmus Heide
204768,73391,Frédéric Berthe
201759,31119,Sylvain White
202215,1184335,Jean-Marc Rudnicki
283726,4387,François Ozon
289153,125037,Tonie Marshall
15011,73282,Paddy Breathnach
295087,61985,Olivier Baroux
13835,75881,Randall Cole
140818,225814,Mikkel Brænne Sandemose
18940,67716,Philippe Haïm
14866,77367,George Bessudo
45127,736,Menno Meyjes
17780,123970,Gábor Herendi
19222,57898,William Malone
17143,18090,Axel Sand
36683,81355,Yukihiko Tsutsumi
15542,78336,Nick Vallelonga
18232,1287732,Feng Xiaogang
263614,1308004,Orlando von Einsiedel
23515,230094,Eben McGarr
10258,62047,Gary Trousdale
32080,14054,Philip D'Antoni
267806,96323,Marcel Sarmiento
267806,118303,Nacho Vigalondo
267806,144232,Gregg Bishop
267806,583479,Aaron Moorhead
267806,587800,Todd Lincoln 
267806,1074560,Justin Benson
159153,22020,Barbara Kopple
72933,55785,Shunji Iwai
250833,131321,Thomas Balmès
136459,16812,Cyrill Boss
136459,135675,Phillip Stennert
48186,60045,Eric Bross
29596,100296,Peter Sasdy
98404,108987,William A. Seiter
17963,5714,Carlos Saldanha
253256,1288707,Zachary Wigon
254194,1154561,Kevin Kolsch
254194,1290272,Dennis Widmyer
151679,239412,Aram Avakian
242828,144476,Hiromasa Yonebayashi
241868,45996,Ryûhei Kitamura
119892,93991,Soi Cheang
110416,96676,Tomm Moore
304023,83923,Seiji Mizushima
252391,20310,Takashi Shimizu
142507,1117467,Marek Polgar
155890,32513,Hélène Fillières
137769,1124549,Antti Haikala
241771,71947,Gina Prince-Bythewood
54658,98199,Jerry Schatzberg
90816,41159,Ferdinando Baldi
40383,50739,Enzo G. Castellari
159121,1140570,Jérôme Enrico
205775,6159,Ron Howard
55317,18565,Michel Audiard
66129,61985,Olivier Baroux
45368,64205,Alexandre Arcady
105001,137143,Law Wing-cheong
228445,568060,Karin Fahlén
80957,590770,Justin Donnelly
33838,110557,Raymond Jafelice
114324,14473,Rupert Julian
114324,8630,Erich von Stroheim
141868,89602,Roscoe 'Fatty' Arbuckle
101135,70008,Mel Damski
214081,37626,Patrice Leconte
24047,19142,Kenneth Johnson
77348,19142,Kenneth Johnson
81244,19142,Kenneth Johnson
50291,19142,Kenneth Johnson
230846,1265981,Nagraj Manjule
87235,15389,Louis Malle
22460,35770,Yash Chopra
221240,66250,James Larkin
303623,39189,Stephen Merchant
148430,971550,Irina Poplavskaya
80787,1014558,Clare Beavan
251736,1044255,Alex Ross Perry
99977,6844,Dom DeLuise
61644,78021,Lloyd Kaufman
79151,46325,Jingle Ma
100292,1024227,Jacob Hatley
52444,589740,Sang-woo Kim
135397,930707,Colin Trevorrow
215032,92012,Jennifer Baichwal
215032,92013,Edward Burtynsky
293310,220691,Laura Poitras
117678,1133064,Pascal Lahmani
129966,47826,Alexandre Astier
198130,1178439,Martin Le Gall
46473,237066,Didier Le Pêcheur
21861,229568,Lisa Azuelos
170522,47826,Alexandre Astier
170522,1397397,Louis Clichy
78646,584806,Lisa Aschan
297608,1306608,Adam Robitel
73452,130106,Melissa Painter
158967,1115973,Eric Hurt
250643,1285792,Michael Rossato-Bennett
294600,991853,David Rodriguez
41608,18834,Giuseppe Colizzi
42332,56506,William Dear
294538,60663,Ricky Blitt
63484,26875,Hideo Nakata
45167,132360,Wanuri Kahiu
9510,1844,Til Schweiger
9510,57758,Torsten Künstler
9510,49828,Christof Wahl
13610,104051,Michael Campus
184992,239892,Maria Sole Tognazzi
254435,1198180,Guilherme Fiúza Zenha
43212,1139243,Kim Kwang-sik
16877,30310,James Hawes
227159,74619,Sean Anders
83451,53782,Jean-Pierre Gorin
139715,92287,Alex Craig Mann
34651,40199,Anthony Mann
29060,100793,Reginald Le Borg
50571,26775,Liu Chia-Liang
17925,20024,Amos Gitai
44131,583988,Trent Harris
136525,89226,William Nigh
68340,21598,Ralph Thomas
68337,21598,Ralph Thomas
68242,21598,Ralph Thomas
89059,14281,Alan Crosland
237796,24683,Jacques Weber
40102,254222,Robert Hammer
143092,82800,Norman Taurog
109441,69392,Charles Walters
84742,169334,Elise Robertson
88107,44809,John Paragon
180607,1163129,Harold Guskin
164073,37360,Henry Hathaway
19273,88077,Alex Zamm
27996,99362,Craig Shapiro
183190,1503,Willis Goldbeck
35801,113889,Paolo Barzman
235679,49214,William Dieterle
10473,58656,Doug Lefler
34652,18907,Richard Quine
46302,135931,Brendan Cowles
46302,135932,Shane Kuhn
21791,62209,Michael Philip
66018,26775,Liu Chia-Liang
120785,10146,Jacques Tourneur
43343,69392,Charles Walters
72892,549035,Aleksandr Mitta
94201,6778,John Guillermin
102629,995407,Eduardo Rodríguez
58058,37633,Jean Becker
140814,1113453,Terracino
19554,84829,Will Geiger
37641,54644,Joel Zwick
45120,83198,Allan Arkush
33111,94880,Irving Reis
133831,82579,Kevin Tenney
63273,1056732,Joe O'Brien
22124,26775,Liu Chia-Liang
161422,583988,Trent Harris
121250,9054,Mervyn LeRoy
116385,40184,Philip Leacock
81182,18024,John Hay
121992,118343,Eugene Forde
6110,47924,Carl Schenkel
96433,102601,Hal Walker
238589,37710,Peter Hyams
171594,11431,Ford Beebe
76815,530073,Jose Montesinos
71316,68212,Carroll Ballard
155130,95568,Peter Watkins
238185,66124,Paul Wheeler
31462,57359,Neal Israel
167935,1063051,Leticia Jorge
167935,1149641,Ana Guevara
78327,97774,Alfred E. Green
81110,99325,Stuart Walker
211247,939147, Yeon Sang-Ho
27446,10146,Jacques Tourneur
134355,13294,Gene Kelly
111750,37360,Henry Hathaway
81038,80727,Frank Tuttle
146946,78336,Nick Vallelonga
219343,1153925,Pawan Kumar
38636,120943,Jacob Young
254582,583851,Éléonore Pourriat
163068,1082911,Paul Sharits
49467,43553,Jerzy Skolimowski
25518,35208,Coline Serreau
270946,18863,Eric Darnell
270946,44114,Simon J. Smith
75364,79872,Andrew Kötting
267355,1314929,Tony Shaff
299618,86378,Alfredo De Villa
253331,24173,Mike Binder
296136,43553,Jerzy Skolimowski
252178,208527,Yann Demange
259610,220368,Deborah Perkin
256917,934,Russell Crowe
173912,239637,Jérôme Bonnell
75491,119498,Joann Sfar
75491,1142992,Antoine Delesvaux
278086,1322136,Ron Mann
284293,82335,Richard Glatzer
284293,82337,Wash Westmoreland
40192,84425,Eric Toledano
40192,84426,Olivier Nakache
300441,49903,Tim Hill
116149,101666,Paul King
204965,1187344,Boris Kunz
135714,1599534,Thomas Russell
203834,2150,Kevin Greutert
294254,1179066,Wes Ball
159100,930009,Christina Voros
302496,961616,Stevie Long
147778,1371187,Des Doyle
99922,2662,Frank Capra
28526,121256,Mauritz Stiller
89280,1066135,Dom Rotheroe
193411,44866,Edwin S. Porter
93114,996681,Tyron Montgomery
284995,590928,Paul McEvoy
150338,138140,George Schaefer
212843,141744,Jody Shapiro
79218,87055,Karen Disher
105770,94208,Vincent Bal
169860,91186,Douglas Tirola
306650,1390429,Paul Katis
35856,235136,Erez Tadmor
35856,235138,Sharon Maymon
265449,1001384,Onur Tukel
92459,96486,John Harlow
137357,261224,Brian Desmond Hurst
100257,35318,Ken Annakin
100257,97212,Harold French
100257,103589,Arthur Crabtree
100257,115372,Ralph Smart
43450,27920,Charles Frend
157283,106629,David MacDonald
80031,27920,Charles Frend
181876,238954,Marc Allégret
27917,29504,Basil Dearden
69784,10146,Jacques Tourneur
123432,145870,Frank Ross
27884,35318,Ken Annakin
64851,35318,Ken Annakin
28909,21598,Ralph Thomas
68339,21598,Ralph Thomas
252721,18669,J. Lee Thompson
40953,21598,Ralph Thomas
191186,30252,Albert Lewin
191186,1028011,René Cardona
27261,32919,Anthony Asquith
185546,21598,Ralph Thomas
171075,35318,Ken Annakin
82966,605481,Serge Bourguignon
118337,1067301,Michael Cort
244458,20659,Marjane Satrapi
20886,93406,Elem Klimov
185057,93406,Elem Klimov
67869,93406,Elem Klimov
139169,93406,Elem Klimov
131194,12009,Anthony Harvey
230836,105802,Doug Pray
139380,63589,Debbie Isitt
41272,125978,Natalia Smirnoff
84154,1827779,Shannon Hartman
276922,1181315,Paul Leyden
257296,583175,Jeong Yong-ki
136476,557372,Turner Clay
257442,1297483,Ben Cookson
96846,21506,George Sidney
240820,96001,John Kent Harrison
289416,132308,Jeff Chan
99879,1163048,Manuel von Stürler
70966,235417,Karen Shakhnazarov
20077,85561,Michael Goguen
171308,40184,Philip Leacock
86236,40184,Philip Leacock
11616,56033,Enzo Barboni
170582,99325,Stuart Walker
266108,40184,Philip Leacock
163870,76936,Yojiro Takita
250798,1144118,Nadav Schirman
277846,33405,Gillies MacKinnon
282297,1342445,Keegan Kuhn
282297,1676969,Kip Andersen
123581,1169736,Rob Bruce
123581,1169955,Scott Gaffney
123581,1169956,Murray Wais
123581,1169957,Steve Winter
123581,68616,David Zieff
253295,65608,Leon Gast
253295,190300,Ryan Moore
262088,938919,Stuart Simpson
189133,101767,Robert Butler
146916,151399,Harvey Hart
198171,151399,Harvey Hart
198171,183748,Alexis Kanner
173805,151399,Harvey Hart
38986,121760,David Beaird
74092,531737,Yoon Seong-hyeon
307114,82714,Alan Clarke
306963,1391793,Erik Wernquist
246860,21678,Olivier Assayas
297596,1035,Paul Schrader
100110,58245,Don Coscarelli
210908,49281,Chris Sivertson
210908,51534,Lucky McKee
47259,80384,Paul Andrew Williams
262840,1076066,Lowell Dean
42057,6220,Gurinder Chadha
207774,1267228,Elliot Goldner
193040,1205467,MJ Dixon
82469,57214,Prachya Pinkaew
52009,147695,Thomas Cappelen Malling
169310,1209675,Jules Bishop
123107,78806,J.T. Petty
181009,17268,Ronny Yu
68590,17268,Ronny Yu
58200,52371,J.S. Cardone
57387,222212,Lola Doillon
2139,21916,Charles Bail
151730,18626,Andy Warhol
171357,971123,Ignatiy Vishnevetsky
17135,63937,Albert Pyun
44503,18626,Andy Warhol
308792,46599,Nick Redman
63194,95568,Peter Watkins
46760,86519,Kareem Mortimer
134375,18357,Peter Hewitt
37176,143725,Mikhail Kozakov
100270,237583,Juan Martínez Moreno
270005,105313,James Mottern
110552,57214,Prachya Pinkaew
136278,582918,Nick Murphy 
86305,123707,John Geddes
17792,175726,Jorge Montesi
17792,32813,Dominique Othenin-Girard
74035,1486390,Justin Timpane
110402,270361,Aleksey German
255940,120970,Deborah Stratman
14228,10051,Tobe Hooper
39195,10051,Tobe Hooper
78247,10051,Tobe Hooper
188832,190341,Joe Ahearne
305276,1327125,J.M.R. Luna
190000,224443,Léo Lania
190000,1357554,Albrecht Viktor Blum
245916,84931,Michael Cuesta
183412,130050,Colin Theys
241448,936896,Marja Pyykkö
4683,1650,François Truffaut
96011,56151,Peter Winther
150108,1129825,Vasili Pronin
150108,121861,Khwaja Ahmad Abbas
48443,40,Orson Welles
48443,1578879,William Vance
39928,1065259,Martín Garrido
116762,583399,Ephraim Kishon
55322,220274,Patrick Meaney
65275,240798,Christina Clausen
252511,1287878,Mami Sunada
158483,608,Hayao Miyazaki
23076,41159,Ferdinando Baldi
99261,123909,Antonio Bido
46570,233343,Tonino Cervi
124207,56742,Bruno Corbucci
89652,14268,Massimo Dallamano
99361,46644,Erwin C. Dietrich
96477,230668,Luciano Ercoli
74018,66039,Damon Santostefano
55689,1013895,Corrado Farina
104866,100419,Mario Gariazzo
3541,32495,Sergio Grieco
3541,32670,Enzo Milioni
74417,264596,Roberto Infascelli
15261,54590,Steve Rash
241953,1063830,Chris Brandt
58702,37583,Nino Manfredi
128555,103112,Stelvio Massi
42499,237402,Emilio Miraglia
56971,120189,Enrico Oldoini
106970,45030,Domenico Paolella
42441,106345,Neri Parenti
38366,120271,Leonardo Pieraccioni
121510,1074446,Pier Francesco Pingitore
105398,571152,Maurizio Pradeaux
28844,5678,Brunello Rondi
118802,31898,Luciano Salce
145677,222778,Vittorio Salerno
260893,39474,Pasquale Squitieri
260893,52094,Jerry Jameson
105906,38595,Michele Massimo Tarantini
268662,32312,Ugo Tognazzi
48935,69038,Carlo Vanzina
78566,50778,Giuseppe Vari
101231,31890,Luigi Zampa
285423,27005,Don Michael Paul
253272,1288729,Tony Mahony
215016,1177381,Linda Yellen
69040,58728,Andrei Konchalovsky
84425,101108,Alberto De Martino
104398,1065698,Norman McLaren
247437,1065698,Norman McLaren
145337,1065698,Norman McLaren
289728,88077,Alex Zamm
214086,76010,Arie Posin
43441,89905,Don Hartman
212950,64114,Edward Dmytryk
58414,548474,Wong Jing
74071,100948,Sergio Bergonzelli
122917,108,Peter Jackson
40456,25558,Don Chaffey
273895,929825,Ava DuVernay
227306,11701,Angelina Jolie
246080,17350,Kevin Macdonald
225499,77101,Edward Buzzell
305127,92743,Jamin Winans
40130,237402,Emilio Miraglia
60041,28898,Michael Radford
112054,99511,Duccio Tessari
18450,99511,Duccio Tessari
93142,99511,Duccio Tessari
96132,99511,Duccio Tessari
29482,99511,Duccio Tessari
102949,99511,Duccio Tessari
105078,99511,Duccio Tessari
98273,99511,Duccio Tessari
63260,99511,Duccio Tessari
56431,99511,Duccio Tessari
283281,99511,Duccio Tessari
103678,99511,Duccio Tessari
250538,81437,Philippe Falardeau
308165,89154,Prabhu Deva
298445,1099836,Tommy Avallone
240982,1487896,Joe Medeiros
241574,100664,Charles F. Haas
118134,13953,Edward F. Cline
304336,586136,Greg Carter
146121,14838,James Bridges
15603,92712,Paul Fenech
22285,88564,Andreas Johnsen
22285,88566,Ralf Christensen
22285,88567,Henrik Moltke
83007,41159,Ferdinando Baldi
32624,1267491,Jasmine Dellal
76750,220702,Owen Harris
29293,1327402,Michael Hurst
67314,544034,Antoine Blossier
42710,128594,Simon Nuchtern
228634,125544,Tim Fywell
128264,98194,Thomas Kercmar
128264,1148695,Jochen Taubert
74681,440885,Jérôme Laperrousaz
277547,1331991,Justin Reardon
30545,103349,Simon Ellis
29542,19707,Charles Band
9940,98132,Jim Wynorski
9940,98149,Toni Naples
118751,1168466,Masayuki Asao
23523,15488,Ken Loach
23523,91641,Franny Armstrong
24388,57962,Mort Nathan
39885,95588,Norifumi Suzuki
47057,15002,Dean Parisot
65456,158832,Jonathan Weiss
47491,1418,Albert Maysles
47491,139002,David Maysles
121620,236380,Michael Findlay
72153,204549,Ray Austin
27739,98842,Brad Sykes
144114,204484,Ken Burns
106685,66839,Philippe Lefebvre
136106,108983,Dorothy Arzner
60629,31903,Henry Winkler
137347,55520,Nae Caranfil
295144,173667,Julian Farino
20000,10601,Joseph L. Mankiewicz
28652,101424,Lee Frost
295698,52850,Lina Esco
292191,997235,Jeff Newman
292191,1097187,Maximilian Elfeldt
172391,1199049,Anthony Silverston
252171,1289604,Ana Lily Amirpour
30174,557603,Ricardo Trogi
280218,557603,Ricardo Trogi
182528,218933,Luk Wyns
20147,60473,Stan Lathan
34505,108258,Chris Bould
26366,57604,Joel Gallen
32916,92317,Spike Brandt
32916,23683,Tony Cervone
265177,143593,Xavier Dolan
241239,556172,J.C. Chandor
228970,69371,Jean-Marc Vallée
59940,22140,Kari Skogland
68750,22140,Kari Skogland
24486,91666,David Wickes
28791,69331,Ethan Wiley
15056,52968,Russell Mulcahy
2699,27146,Robert Lieberman
253290,1288774,Cary Bell
174678,120669,Karl Mueller
284296,2632,Chris Rock
308571,84074,Jay Karas
311021,1090613,Greg Carson
246213,1065698,Norman McLaren
127817,1065698,Norman McLaren
210126,1065698,Norman McLaren
246648,1065698,Norman McLaren
246648,1058278,Grant Munro
132038,1065698,Norman McLaren
148176,545675,Claude Jutra
148176,1065698,Norman McLaren
94818,30058,Steven C. Miller
162755,1065698,Norman McLaren
223243,1065698,Norman McLaren
51406,1065698,Norman McLaren
214948,1065698,Norman McLaren
218658,1065698,Norman McLaren
218658,938768,Evelyn Lambart
211017,938768,Evelyn Lambart
211017,1065698,Norman McLaren
128679,938768,Evelyn Lambart
128679,1065698,Norman McLaren
215061,1065698,Norman McLaren
255496,1108581,Leila Djansi
40210,39779,Peter Collinson
266044,19896,Jessica Hausner
190469,231866,Emilis Velyvis
294308,81082,Travis Oates
292063,198375,Maury Dexter
61086,25141,Paul Seydor
87093,510,Tim Burton
205349,56742,Bruno Corbucci
224141,17633,Rob Marshall
285532,56742,Bruno Corbucci
61925,56742,Bruno Corbucci
52914,56742,Bruno Corbucci
255906,56742,Bruno Corbucci
50758,56742,Bruno Corbucci
52913,56742,Bruno Corbucci
52238,56742,Bruno Corbucci
62715,56742,Bruno Corbucci
127760,56742,Bruno Corbucci
62725,56742,Bruno Corbucci
46001,56742,Bruno Corbucci
58083,56742,Bruno Corbucci
52113,56742,Bruno Corbucci
11613,56742,Bruno Corbucci
53342,56742,Bruno Corbucci
9807,56742,Bruno Corbucci
82083,56742,Bruno Corbucci
17681,88623,Jim Stenstrum
243684,52443,Jason Reitman
257561,1058278,Grant Munro
257561,1065698,Norman McLaren
257563,1065698,Norman McLaren
171846,235430,Timo Tjahjanto
171846,235432,Kimo Stamboel
125150,1079305,José Val del Omar
106196,1079305,José Val del Omar
24179,147001,Enzo D'Alò
312497,1400942,Mairzee Almas
312497,139651,Nick Copus
312497,27146,Robert Lieberman
312497,5877,Vincenzo Natali
312497,166461,Stephen Williams
228967,19274,Seth Rogen
228967,54734,Evan Goldberg
177043,15378,Carol Reed
207703,957,Matthew Vaughn
242555,1212571,Jerry Ciccoritti
85336,73383,Frank Van Passel
40387,54451,Brian G. Hutton
191489,84074,Jay Karas
181533,17825,Shawn Levy
293380,89157,Bernard L. Kowalski
174309,588736,Matt Wolf
125154,1079305,José Val del Omar
122348,1076027,Sharon Lockhart
51239,108888,Brenton Spencer
222216,931778,Clarence Fok
34515,112593,Gary Binkow
34515,1449451,Anthony Williams
180951,68774,Christopher Menaul
46127,64171,James Hayman
19444,101930,Alex Chandon
42309,941438,Michael Storey
267863,139153,Max Giwa
